Transaction_ID,Date,Stock_Symbol,Sector,Transaction_Type,Quantity,Price_Per_Share,Gross_Value,Brokerage,STT,Net_Value,Broker,Exchange,Currency
TXN01145,18-08-2023,WIPRO,IT,SELL,95,,48364.5,14.51,48.36,48301.63,Zerodha,NSE,INR
TXN01146,08-05-2023,RELIANCE,Energy,SELL,39,2509.38,97865.82,29.36,97.87,97738.59,Upstox,NSE,INR
TXN01147,30-01-2023,BAJFINANCE,Finance,BUY,89,6417.06,571118.34,171.34,571.12,571860.8,Zerodha,NSE,INR
TXN01148,07-05-2024,WIPRO,IT,SELL,9,508.94,4580.46,1.37,4.58,4574.51,HDFC Sec,NSE,INR
TXN01149,03-05-2023,BAJFINANCE,Finance,SELL,81,7884.58,638650.98,191.6,638.65,637820.73,Upstox,NSE,INR
TXN01150,16-06-2023,TATAMOTORS,Auto,SELL,3,1016.39,3049.17,0.91,3.05,3045.21,HDFC Sec,NSE,INR
TXN01151,01-01-2024,RELIANCE,Energy,BUY,60,2502.76,150165.6,45.05,150.17,150360.82,Groww,NSE,INR
TXN01152,19-02-2023,RELIANCE,Energy,SELL,54,2609.04,140888.16,42.27,140.89,140705,Upstox,NSE,INR
TXN01153,07-07-2023,WIPRO,IT,BUY,10,514.53,5145.3,1.54,5.15,5151.99,Zerodha,NSE,INR
TXN01154,20-11-2023,MARUTI,Auto,SELL,70,13447.36,941315.2,282.39,941.32,940091.49,Upstox,NSE,INR
TXN01155,09-04-2023,WIPRO,IT,SELL,89,538.37,47914.93,14.37,47.91,47852.65,HDFC Sec,NSE,INR
TXN01156,21-05-2023,MARUTI,Auto,BUY,19,11943.61,226928.59,68.08,226.93,227223.6,HDFC Sec,NSE,INR
TXN01157,15-12-2023,WIPRO,IT,SELL,63,490.57,30905.91,9.27,30.91,30865.73,Groww,NSE,INR
TXN01158,12-07-2023,TCS,IT,BUY,65,3569.92,232044.8,69.61,232.04,232346.45,HDFC Sec,NSE,INR
TXN01159,03-03-2024,MARUTI,Auto,BUY,68,13211.2,898361.6,269.51,898.36,899529.47,Angel One,NSE,INR
TXN01160,06-05-2024,TCS,IT,BUY,17,3451.38,58673.46,17.6,58.67,58749.73,Upstox,NSE,INR
TXN01161,19-06-2024,WIPRO,IT,SELL,18,539.23,9706.14,2.91,9.71,9693.52,Upstox,NSE,INR
TXN01162,16-08-2023,INFY,IT,BUY,4,1860.19,7440.76,2.23,7.44,7450.43,Groww,NSE,INR
TXN01163,03-08-2023,INFY,IT,BUY,40,1848.72,73948.8,22.18,73.95,74044.93,Groww,NSE,INR
TXN01164,21-03-2023,TCS,IT,BUY,98,3812.02,373577.96,112.07,373.58,374063.61,Zerodha,NSE,INR
TXN01165,21-04-2023,SBIN,Banking,BUY,6,872.53,5235.18,1.57,5.24,5241.99,Zerodha,NSE,INR
TXN01166,17-09-2023,TATAMOTORS,Auto,BUY,61,976.56,59570.16,17.87,59.57,59647.6,Zerodha,NSE,INR
TXN01167,07-05-2023,TCS,IT,BUY,2,3667.93,7335.86,2.2,7.34,7345.4,HDFC Sec,NSE,INR
TXN01168,26-12-2023,HDFCBANK,Banking,BUY,26,1662.58,43227.08,12.97,43.23,43283.28,Zerodha,NSE,INR
TXN01169,23-12-2023,TCS,IT,SELL,96,3485.3,334588.8,100.38,334.59,334153.83,Upstox,NSE,INR
TXN01170,01-06-2024,INFY,IT,BUY,100,1936.45,193645,58.09,193.65,193896.74,HDFC Sec,NSE,INR
TXN01171,25-06-2024,TCS,IT,BUY,75,3430.95,257321.25,77.2,257.32,257655.77,Groww,NSE,INR
TXN01172,12-04-2023,HDFCBANK,Banking,BUY,22,1845.63,40603.86,12.18,40.6,40656.64,Groww,NSE,INR
TXN01173,09-07-2023,TATAMOTORS,Auto,SELL,61,1050.12,64057.32,19.22,64.06,63974.04,Angel One,NSE,INR
TXN01174,10-03-2024,TCS,IT,SELL,46,3526.59,162223.14,48.67,162.22,162012.25,Groww,NSE,INR
TXN01175,07-05-2023,TATAMOTORS,Auto,SELL,15,872.35,13085.25,3.93,13.09,13068.23,Angel One,NSE,INR
TXN01176,23-10-2023,TCS,IT,SELL,64,3923.08,251077.12,75.32,251.08,250750.72,HDFC Sec,NSE,INR
TXN01177,30-01-2024,RELIANCE,Energy,BUY,64,2449.09,156741.76,47.02,156.74,156945.52,Upstox,NSE,INR
TXN01178,20-08-2023,SBIN,Banking,SELL,40,834.39,33375.6,10.01,33.38,33332.21,HDFC Sec,NSE,INR
TXN01179,13-03-2023,BAJFINANCE,Finance,BUY,55,6653.96,365967.8,109.79,365.97,366443.56,Angel One,NSE,INR
TXN01180,18-04-2023,ICICIBANK,Banking,SELL,87,1111.66,96714.42,29.01,96.71,96588.7,Angel One,NSE,INR
TXN01181,03-05-2023,SBIN,Banking,BUY,87,815.51,70949.37,21.28,70.95,71041.6,Groww,NSE,INR
TXN01182,22-06-2023,BAJFINANCE,Finance,BUY,76,6888.33,523513.08,157.05,523.51,524193.64,Zerodha,NSE,INR
TXN01183,18-02-2024,ICICIBANK,Banking,BUY,44,1405.35,61835.4,18.55,61.84,61915.79,Zerodha,NSE,INR
TXN01184,13-10-2023,HDFCBANK,Banking,SELL,93,1784.32,165941.76,49.78,165.94,165726.04,,NSE,INR
TXN01185,31-12-2023,MARUTI,Auto,SELL,83,11648.65,966837.95,290.05,966.84,965581.06,Angel One,NSE,INR
TXN01186,31-05-2023,MARUTI,Auto,SELL,63,14188.02,893845.26,268.15,893.85,892683.26,Angel One,NSE,INR
TXN01187,25-08-2023,TCS,IT,SELL,63,3457.96,217851.48,65.36,217.85,217568.27,Groww,NSE,INR
TXN01188,25-05-2024,RELIANCE,Energy,BUY,7,2463.67,17245.69,5.17,17.25,17268.11,Zerodha,NSE,INR
TXN01189,06-06-2023,INFY,IT,SELL,87,1688.38,146889.06,44.07,146.89,146698.1,Upstox,NSE,INR
TXN01190,16-06-2024,MARUTI,Auto,BUY,98,12962.12,1270287.76,381.09,1270.29,1271939.14,Angel One,NSE,INR
TXN01191,17-05-2024,SBIN,Banking,SELL,85,737.57,62693.45,18.81,62.69,62611.95,HDFC Sec,NSE,INR
TXN01192,02-02-2023,WIPRO,IT,BUY,70,516.49,36154.3,10.85,36.15,36201.3,Angel One,NSE,INR
TXN01193,29-03-2024,TCS,IT,SELL,41,3763.85,154317.85,46.3,154.32,154117.23,Angel One,NSE,INR
TXN01194,18-06-2023,RELIANCE,Energy,SELL,72,2407.6,173347.2,52,173.35,173121.85,Angel One,NSE,INR
TXN01195,14-05-2024,BAJFINANCE,Finance,SELL,92,6321.46,581574.32,174.47,581.57,580818.28,Zerodha,NSE,INR
TXN01196,02-05-2024,MARUTI,Auto,SELL,85,13156.34,1118288.9,335.49,1118.29,1116835.12,HDFC Sec,NSE,INR
TXN01197,21-05-2024,INFY,IT,SELL,51,1753.51,89429.01,26.83,89.43,89312.75,HDFC Sec,NSE,INR
TXN01198,25-11-2023,BAJFINANCE,Finance,SELL,46,7349.08,338057.68,101.42,338.06,337618.2,Zerodha,NSE,INR
TXN01199,24-12-2023,RELIANCE,Energy,SELL,17,2875.99,48891.83,14.67,48.89,48828.27,HDFC Sec,NSE,INR
TXN01200,25-01-2024,RELIANCE,Energy,SELL,81,3022.76,244843.56,73.45,244.84,244525.27,Zerodha,NSE,INR
TXN01201,26-12-2023,BAJFINANCE,Finance,SELL,46,6770.15,311426.9,93.43,311.43,311022.04,Zerodha,NSE,INR
TXN01202,28-03-2023,HDFCBANK,Banking,SELL,83,1497.34,124279.22,37.28,124.28,124117.66,Zerodha,NSE,INR
TXN01203,30-11-2023,WIPRO,IT,BUY,22,451.01,9922.22,2.98,9.92,9935.12,Zerodha,NSE,INR
TXN01204,01-10-2023,SBIN,Banking,SELL,55,848.34,46658.7,14,46.66,46598.04,Zerodha,NSE,INR
TXN01205,04-02-2024,SBIN,Banking,SELL,41,831.38,34086.58,10.23,34.09,34042.26,Upstox,NSE,INR
TXN01206,30-07-2023,MARUTI,Auto,BUY,63,10991.47,692462.61,207.74,692.46,693362.81,Upstox,NSE,INR
TXN01207,20-06-2023,SBIN,Banking,SELL,98,810.67,79445.66,23.83,79.45,79342.38,HDFC Sec,NSE,INR
TXN01208,23-05-2024,WIPRO,IT,BUY,56,489.09,27389.04,8.22,27.39,27424.65,Zerodha,NSE,INR
TXN01209,01-11-2023,TATAMOTORS,Auto,BUY,34,868.51,29529.34,8.86,29.53,29567.73,HDFC Sec,NSE,INR
TXN01210,08-04-2023,BAJFINANCE,Finance,BUY,80,7748.8,619904,185.97,619.9,620709.87,HDFC Sec,NSE,INR
TXN01211,13-03-2024,ICICIBANK,Banking,SELL,73,1146.37,83685.01,25.11,83.69,83576.21,Groww,NSE,INR
TXN01212,31-05-2024,ICICIBANK,Banking,SELL,84,1339.1,112484.4,33.75,112.48,112338.17,Upstox,NSE,INR
TXN01213,29-02-2024,BAJFINANCE,Finance,BUY,41,7448.16,305374.56,91.61,305.37,305771.54,Angel One,NSE,INR
TXN01214,20-01-2023,WIPRO,IT,BUY,59,529.12,31218.08,9.37,31.22,31258.67,HDFC Sec,NSE,INR
TXN01215,02-10-2023,INFY,IT,SELL,28,1790.34,50129.52,15.04,50.13,50064.35,HDFC Sec,NSE,INR
TXN01216,18-06-2024,MARUTI,Auto,BUY,56,13822.9,774082.4,232.22,774.08,775088.7,Groww,NSE,INR
TXN01217,04-11-2023,ICICIBANK,Banking,BUY,31,1216.16,37700.96,11.31,37.7,37749.97,Angel One,NSE,INR
TXN01218,27-02-2024,BAJFINANCE,Finance,BUY,9,6713.73,60423.57,18.13,60.42,60502.12,Upstox,NSE,INR
TXN01219,20-02-2024,WIPRO,IT,BUY,33,532.34,17567.22,5.27,17.57,17590.06,Groww,NSE,INR
TXN01220,14-11-2023,TCS,IT,BUY,4,3490.46,13961.84,4.19,13.96,13979.99,Angel One,NSE,INR
TXN01221,07-02-2023,SBIN,Banking,SELL,56,824.54,46174.24,13.85,46.17,46114.22,Groww,NSE,INR
TXN01222,12-10-2023,INFY,IT,SELL,4,1630.67,6522.68,1.96,6.52,6514.2,HDFC Sec,NSE,INR
TXN01223,21-01-2023,INFY,IT,SELL,6,1825.75,10954.5,3.29,10.95,10940.26,Zerodha,NSE,INR
TXN01224,21-02-2024,TCS,IT,BUY,39,3682.27,143608.53,43.08,143.61,143795.22,Upstox,NSE,INR
TXN01225,30-08-2023,TCS,IT,BUY,93,3779.37,351481.41,105.44,351.48,351938.33,Zerodha,NSE,INR
TXN01226,23-05-2024,MARUTI,Auto,SELL,16,13379.3,214068.8,64.22,214.07,213790.51,Zerodha,NSE,INR
TXN01227,04-12-2023,HDFCBANK,Banking,SELL,99,1668.51,165182.49,49.55,165.18,164967.76,HDFC Sec,NSE,INR
TXN01228,09-03-2024,BAJFINANCE,Finance,BUY,96,7751.44,744138.24,223.24,744.14,745105.62,Groww,NSE,INR
TXN01229,26-03-2024,INFY,IT,SELL,28,1543.58,43220.24,12.97,43.22,43164.05,Angel One,NSE,INR
TXN01230,19-01-2024,WIPRO,IT,SELL,8,565.52,4524.16,1.36,4.52,4518.28,Zerodha,NSE,INR
TXN01231,12-10-2023,ICICIBANK,Banking,BUY,61,1246.88,76059.68,22.82,76.06,76158.56,Groww,NSE,INR
TXN01232,22-01-2023,ICICIBANK,Banking,SELL,48,1220.86,58601.28,17.58,58.6,58525.1,HDFC Sec,NSE,INR
TXN01233,03-09-2023,RELIANCE,Energy,BUY,85,3086.84,262381.4,78.71,262.38,262722.49,Upstox,NSE,INR
TXN01234,05-05-2023,TATAMOTORS,Auto,SELL,82,917.14,75205.48,22.56,75.21,75107.71,HDFC Sec,NSE,INR
TXN01235,07-02-2024,HDFCBANK,Banking,BUY,50,1793.82,89691,26.91,89.69,89807.6,Upstox,NSE,INR
TXN01236,01-11-2023,WIPRO,IT,BUY,97,447.31,43389.07,13.02,43.39,43445.48,Groww,NSE,INR
TXN01237,21-02-2024,INFY,IT,SELL,81,1968.34,159435.54,47.83,159.44,159228.27,Zerodha,NSE,INR
TXN01238,27-04-2024,WIPRO,IT,SELL,100,566.07,56607,16.98,56.61,56533.41,Angel One,NSE,INR
TXN01239,25-09-2023,ICICIBANK,Banking,BUY,13,1310.22,17032.86,5.11,17.03,17055,HDFC Sec,NSE,INR
TXN01240,09-04-2024,TCS,IT,SELL,78,3726.67,290680.26,87.2,290.68,290302.38,Zerodha,NSE,INR
TXN01241,20-05-2023,RELIANCE,Energy,SELL,24,2918.75,70050,21.01,70.05,69958.94,Zerodha,NSE,INR
TXN01242,26-03-2023,BAJFINANCE,Finance,SELL,40,6461.16,258446.4,77.53,258.45,258110.42,Zerodha,NSE,INR
TXN01243,25-02-2024,INFY,IT,BUY,92,1618.54,148905.68,44.67,148.91,149099.26,Upstox,NSE,INR
TXN01244,24-09-2023,SBIN,Banking,BUY,95,804.74,76450.3,22.94,76.45,76549.69,Groww,NSE,INR
TXN01245,28-03-2023,MARUTI,Auto,BUY,37,13725.38,507839.06,152.35,507.84,508499.25,Angel One,NSE,INR
TXN01246,22-01-2023,ICICIBANK,Banking,BUY,49,1112.62,54518.38,16.36,54.52,54589.26,Zerodha,NSE,INR
TXN01247,02-04-2023,TATAMOTORS,Auto,BUY,81,991.93,80346.33,24.1,80.35,80450.78,Angel One,NSE,INR
TXN01248,15-02-2024,HDFCBANK,Banking,BUY,22,1504.23,33093.06,9.93,33.09,33136.08,HDFC Sec,NSE,INR
TXN01249,12-01-2024,BAJFINANCE,Finance,BUY,20,7313.84,146276.8,43.88,146.28,146466.96,Groww,NSE,INR
TXN01250,09-04-2024,MARUTI,Auto,SELL,92,11065.06,1017985.52,305.4,1017.99,1016662.13,Angel One,NSE,INR
TXN01251,30-09-2023,TCS,IT,BUY,27,3577.65,96596.55,28.98,96.6,96722.13,Upstox,NSE,INR
TXN01252,09-08-2023,SBIN,Banking,BUY,56,781.34,43755.04,13.13,43.76,43811.93,Upstox,NSE,INR
TXN01253,30-01-2023,HDFCBANK,Banking,BUY,53,1580.31,83756.43,25.13,83.76,83865.32,Upstox,NSE,INR
TXN01254,14-01-2024,WIPRO,IT,BUY,58,469.53,27232.74,8.17,27.23,27268.14,HDFC Sec,NSE,INR
TXN01255,28-11-2023,SBIN,Banking,BUY,61,709.33,43269.13,12.98,43.27,43325.38,,NSE,INR
TXN01256,20-09-2023,HDFCBANK,Banking,SELL,91,1723.68,156854.88,47.06,156.85,156650.97,Zerodha,NSE,INR
TXN01257,29-08-2023,TCS,IT,SELL,7,3966.69,27766.83,8.33,27.77,27730.73,Angel One,NSE,INR
TXN01258,06-01-2023,ICICIBANK,Banking,BUY,86,1413.3,121543.8,36.46,121.54,121701.8,Upstox,NSE,INR
TXN01259,15-01-2024,TATAMOTORS,Auto,SELL,39,984.1,38379.9,11.51,38.38,38330.01,Groww,NSE,INR
TXN01260,23-06-2023,TATAMOTORS,Auto,SELL,23,819.22,18842.06,5.65,18.84,18817.57,HDFC Sec,NSE,INR
TXN01261,02-04-2023,SBIN,Banking,BUY,60,914.57,54874.2,16.46,54.87,54945.53,Upstox,NSE,INR
TXN01262,17-11-2023,TATAMOTORS,Auto,BUY,34,930.88,31649.92,9.49,31.65,31691.06,Zerodha,NSE,INR
TXN01263,16-03-2024,INFY,IT,SELL,36,1749.59,62985.24,18.9,62.99,62903.35,Upstox,NSE,INR
TXN01264,13-06-2024,WIPRO,IT,SELL,98,527.28,51673.44,15.5,51.67,51606.27,Upstox,NSE,INR
TXN01265,04-06-2023,BAJFINANCE,Finance,SELL,41,7936.39,325391.99,97.62,325.39,324968.98,HDFC Sec,NSE,INR
TXN01266,24-08-2023,SBIN,Banking,BUY,20,701.43,14028.6,4.21,14.03,14046.84,Groww,NSE,INR
TXN01267,22-03-2024,RELIANCE,Energy,SELL,21,2775.01,58275.21,17.48,58.28,58199.45,Zerodha,NSE,INR
TXN01268,13-04-2024,SBIN,Banking,SELL,46,698.41,32126.86,9.64,32.13,32085.09,Angel One,NSE,INR
TXN01269,24-12-2023,TCS,IT,BUY,19,4304.63,81787.97,24.54,81.79,81894.3,Zerodha,NSE,INR
TXN01270,04-06-2024,HDFCBANK,Banking,BUY,24,1798.93,43174.32,12.95,43.17,43230.44,Upstox,NSE,INR
TXN01271,05-01-2023,MARUTI,Auto,BUY,75,13965.85,1047438.75,314.23,1047.44,1048800.42,HDFC Sec,NSE,INR
TXN01272,25-05-2024,MARUTI,Auto,BUY,10,11302.13,113021.3,33.91,113.02,113168.23,Zerodha,NSE,INR
TXN01273,08-02-2024,ICICIBANK,Banking,BUY,88,1055.08,92847.04,27.85,92.85,92967.74,Upstox,NSE,INR
TXN01274,07-06-2023,MARUTI,Auto,SELL,14,14109.31,197530.34,59.26,197.53,197273.55,Zerodha,NSE,INR
TXN01275,09-04-2024,TCS,IT,SELL,91,3853.47,350665.77,105.2,350.67,350209.9,Upstox,NSE,INR
TXN01276,08-04-2024,MARUTI,Auto,BUY,43,13092.52,562978.36,168.89,562.98,563710.23,Upstox,NSE,INR
TXN01277,27-11-2023,MARUTI,Auto,SELL,7,11109.95,77769.65,23.33,77.77,77668.55,Zerodha,NSE,INR
TXN01278,05-04-2023,TCS,IT,SELL,78,3955.17,308503.26,92.55,308.5,308102.21,Angel One,NSE,INR
TXN01279,02-04-2023,WIPRO,IT,SELL,99,460.74,45613.26,13.68,45.61,45553.97,Zerodha,NSE,INR
TXN01280,19-10-2023,HDFCBANK,Banking,SELL,100,1456.19,145619,43.69,145.62,145429.69,Groww,NSE,INR
TXN01281,15-05-2023,TCS,IT,SELL,56,3664.3,205200.8,61.56,205.2,204934.04,Upstox,NSE,INR
TXN01282,16-05-2024,TCS,IT,BUY,66,4288.5,283041,84.91,283.04,283408.95,Angel One,NSE,INR
TXN01283,03-04-2023,BAJFINANCE,Finance,SELL,73,7049.82,514636.86,154.39,514.64,513967.83,Angel One,NSE,INR
TXN01284,06-04-2023,ICICIBANK,Banking,SELL,56,1272.02,71233.12,21.37,71.23,71140.52,Zerodha,NSE,INR
TXN01285,08-06-2023,TATAMOTORS,Auto,BUY,60,904.9,54294,16.29,54.29,54364.58,Angel One,NSE,INR
TXN01286,25-10-2023,TATAMOTORS,Auto,BUY,68,986.92,67110.56,20.13,67.11,67197.8,Angel One,NSE,INR
TXN01287,02-06-2023,BAJFINANCE,Finance,SELL,62,6203.66,384626.92,115.39,384.63,384126.9,Groww,NSE,INR
TXN01288,30-10-2023,WIPRO,IT,SELL,67,562.26,37671.42,11.3,37.67,37622.45,HDFC Sec,NSE,INR
TXN01289,06-06-2024,RELIANCE,Energy,BUY,6,2842.84,17057.04,5.12,17.06,17079.22,Angel One,NSE,INR
TXN01290,30-12-2023,BAJFINANCE,Finance,SELL,85,6236.25,530081.25,159.02,530.08,529392.15,Upstox,NSE,INR
TXN01291,27-04-2023,MARUTI,Auto,BUY,65,10931.64,710556.6,213.17,710.56,711480.33,Angel One,NSE,INR
TXN01292,27-03-2023,INFY,IT,BUY,51,1900.24,96912.24,29.07,96.91,97038.22,Angel One,NSE,INR
TXN01293,05-04-2024,WIPRO,IT,SELL,93,481.53,44782.29,13.43,44.78,44724.08,HDFC Sec,NSE,INR
TXN01294,09-07-2023,WIPRO,IT,BUY,24,485.72,11657.28,3.5,11.66,11672.44,Zerodha,NSE,INR
TXN01295,20-03-2024,MARUTI,Auto,BUY,87,11597.44,1008977.28,302.69,1008.98,1010288.95,HDFC Sec,NSE,INR
TXN01296,25-06-2023,RELIANCE,Energy,BUY,15,,35773.65,10.73,35.77,35820.15,Angel One,NSE,INR
TXN01297,07-11-2023,SBIN,Banking,SELL,85,856.61,72811.85,21.84,72.81,72717.2,HDFC Sec,NSE,INR
TXN01298,06-11-2023,MARUTI,Auto,SELL,87,11977.73,1042062.51,312.62,1042.06,1040707.83,Zerodha,NSE,INR
TXN01299,17-01-2023,INFY,IT,BUY,25,1558.43,38960.75,11.69,38.96,39011.4,Groww,NSE,INR
TXN01300,05-09-2023,RELIANCE,Energy,BUY,84,2555.75,214683,64.4,214.68,214962.08,Angel One,NSE,INR
TXN01301,01-06-2023,TATAMOTORS,Auto,SELL,39,861.91,33614.49,10.08,33.61,33570.8,Angel One,NSE,INR
TXN01302,31-03-2024,BAJFINANCE,Finance,BUY,22,6081.47,133792.34,40.14,133.79,133966.27,Angel One,NSE,INR
TXN01303,26-07-2023,SBIN,Banking,BUY,58,693.27,40209.66,12.06,40.21,40261.93,Upstox,NSE,INR
TXN01304,08-12-2023,MARUTI,Auto,BUY,51,13735.44,700507.44,210.15,700.51,701418.1,Zerodha,NSE,INR
TXN01305,01-03-2024,TCS,IT,SELL,92,4052.58,372837.36,111.85,372.84,372352.67,Angel One,NSE,INR
TXN01306,07-02-2023,MARUTI,Auto,SELL,71,12859.4,913017.4,273.91,913.02,911830.47,Angel One,NSE,INR
TXN01307,26-08-2023,BAJFINANCE,Finance,SELL,76,7070.4,537350.4,161.21,537.35,536651.84,Zerodha,NSE,INR
TXN01308,07-03-2023,TATAMOTORS,Auto,SELL,74,812.92,60156.08,18.05,60.16,60077.87,Upstox,NSE,INR
TXN01309,22-12-2023,BAJFINANCE,Finance,SELL,15,7928.87,118933.05,35.68,118.93,118778.44,Angel One,NSE,INR
TXN01310,25-04-2024,BAJFINANCE,Finance,BUY,37,6079.32,224934.84,67.48,224.93,225227.25,Upstox,NSE,INR
TXN01311,24-04-2024,SBIN,Banking,SELL,29,744.9,21602.1,6.48,21.6,21574.02,Groww,NSE,INR
TXN01312,04-01-2024,WIPRO,IT,SELL,50,544.12,27206,8.16,27.21,27170.63,Angel One,NSE,INR
TXN01313,09-05-2024,INFY,IT,BUY,37,1813.97,67116.89,20.14,67.12,67204.15,Groww,NSE,INR
TXN01314,14-04-2023,INFY,IT,SELL,78,1592.23,124193.94,37.26,124.19,124032.49,Angel One,NSE,INR
TXN01315,19-01-2023,SBIN,Banking,BUY,27,762.29,20581.83,6.17,20.58,20608.58,Upstox,NSE,INR
TXN01316,30-05-2024,WIPRO,IT,BUY,21,488.13,10250.73,3.08,10.25,10264.06,Zerodha,NSE,INR
TXN01317,04-05-2023,TCS,IT,BUY,15,3710.15,55652.25,16.7,55.65,55724.6,HDFC Sec,NSE,INR
TXN01318,17-02-2023,HDFCBANK,Banking,SELL,44,1613.37,70988.28,21.3,70.99,70895.99,HDFC Sec,NSE,INR
TXN01319,21-02-2023,WIPRO,IT,BUY,89,570.64,50786.96,15.24,50.79,50852.99,Angel One,NSE,INR
TXN01320,19-04-2023,SBIN,Banking,BUY,97,922.42,89474.74,26.84,89.47,89591.05,HDFC Sec,NSE,INR
TXN01321,03-06-2024,MARUTI,Auto,BUY,14,13558.09,189813.26,56.94,189.81,190060.01,Zerodha,NSE,INR
TXN01322,10-06-2023,INFY,IT,SELL,27,1818.21,49091.67,14.73,49.09,49027.85,Upstox,NSE,INR
TXN01323,07-06-2023,SBIN,Banking,BUY,64,873.66,55914.24,16.77,55.91,55986.92,Upstox,NSE,INR
TXN01324,25-03-2024,ICICIBANK,Banking,BUY,16,1347.77,21564.32,6.47,21.56,21592.35,Angel One,NSE,INR
TXN01325,21-10-2023,RELIANCE,Energy,SELL,61,2586.07,157750.27,47.33,157.75,157545.19,HDFC Sec,NSE,INR
TXN01326,05-01-2024,INFY,IT,SELL,48,1532.25,73548,22.06,73.55,73452.39,Groww,NSE,INR
TXN01327,22-08-2023,INFY,IT,SELL,68,1882.93,128039.24,38.41,128.04,127872.79,Groww,NSE,INR
TXN01328,12-06-2024,BAJFINANCE,Finance,SELL,53,6915.56,366524.68,109.96,366.52,366048.2,Upstox,NSE,INR
TXN01329,13-06-2024,RELIANCE,Energy,BUY,99,2751.77,272425.23,81.73,272.43,272779.39,Zerodha,NSE,INR
TXN01330,20-03-2024,TCS,IT,BUY,52,3710.82,192962.64,57.89,192.96,193213.49,Zerodha,NSE,INR
TXN01331,01-03-2023,BAJFINANCE,Finance,BUY,85,7652.08,650426.8,195.13,650.43,651272.36,HDFC Sec,NSE,INR
TXN01332,18-11-2023,WIPRO,IT,SELL,88,497.65,43793.2,13.14,43.79,43736.27,Upstox,NSE,INR
TXN01333,18-02-2024,RELIANCE,Energy,BUY,68,3074.68,209078.24,62.72,209.08,209350.04,Angel One,NSE,INR
TXN01334,20-12-2023,HDFCBANK,Banking,SELL,80,1808.36,144668.8,43.4,144.67,144480.73,Angel One,NSE,INR
TXN01335,09-12-2023,HDFCBANK,Banking,BUY,11,1805.15,19856.65,5.96,19.86,19882.47,Angel One,NSE,INR
TXN01336,07-08-2023,INFY,IT,SELL,70,1760.75,123252.5,36.98,123.25,123092.27,Zerodha,NSE,INR
TXN01337,13-06-2023,TATAMOTORS,Auto,SELL,67,964.76,64638.92,19.39,64.64,64554.89,Zerodha,NSE,INR
TXN01338,05-09-2023,RELIANCE,Energy,SELL,70,3127.87,218950.9,65.69,218.95,218666.26,Upstox,NSE,INR
TXN01339,17-01-2024,BAJFINANCE,Finance,BUY,15,8137.21,122058.15,36.62,122.06,122216.83,Upstox,NSE,INR
TXN01340,04-04-2024,TATAMOTORS,Auto,BUY,7,908.52,6359.64,1.91,6.36,6367.91,Upstox,NSE,INR
TXN01341,30-08-2023,MARUTI,Auto,SELL,59,13388.22,789904.98,236.97,789.9,788878.11,HDFC Sec,NSE,INR
TXN01342,25-12-2023,MARUTI,Auto,BUY,81,13304.93,1077699.33,323.31,1077.7,1079100.34,Upstox,NSE,INR
TXN01343,22-01-2024,WIPRO,IT,BUY,92,535.54,49269.68,14.78,49.27,49333.73,HDFC Sec,NSE,INR
TXN01344,05-01-2024,HDFCBANK,Banking,BUY,67,1428.14,95685.38,28.71,95.69,95809.78,Angel One,NSE,INR
TXN01345,25-03-2023,TCS,IT,SELL,55,3486.47,191755.85,57.53,191.76,191506.56,Zerodha,NSE,INR
TXN01346,08-08-2023,RELIANCE,Energy,SELL,17,2736.9,46527.3,13.96,46.53,46466.81,Angel One,NSE,INR
TXN01347,15-06-2024,TCS,IT,SELL,68,3747.07,254800.76,76.44,254.8,254469.52,Angel One,NSE,INR
TXN01348,26-03-2024,WIPRO,IT,SELL,82,522.9,42877.8,12.86,42.88,42822.06,Angel One,NSE,INR
TXN01349,11-05-2024,BAJFINANCE,Finance,BUY,19,7789.72,148004.68,44.4,148,148197.08,Angel One,NSE,INR
TXN01350,06-08-2023,INFY,IT,BUY,66,1995.72,131717.52,39.52,131.72,131888.76,Angel One,NSE,INR
TXN01351,02-05-2023,SBIN,Banking,SELL,21,696.42,14624.82,4.39,14.62,14605.81,HDFC Sec,NSE,INR
TXN01352,11-02-2023,BAJFINANCE,Finance,SELL,48,6270.02,300960.96,90.29,300.96,300569.71,HDFC Sec,NSE,INR
TXN01353,07-11-2023,INFY,IT,SELL,40,1549.31,61972.4,18.59,61.97,61891.84,Upstox,NSE,INR
TXN01354,07-03-2024,SBIN,Banking,BUY,19,695.3,13210.7,3.96,13.21,13227.87,Zerodha,NSE,INR
TXN01355,15-05-2024,WIPRO,IT,BUY,28,569.53,15946.84,4.78,15.95,15967.57,Zerodha,NSE,INR
TXN01356,03-03-2024,TCS,IT,BUY,9,3955.62,35600.58,10.68,35.6,35646.86,Angel One,NSE,INR
TXN01357,22-01-2024,MARUTI,Auto,SELL,58,11786.38,683610.04,205.08,683.61,682721.35,Angel One,NSE,INR
TXN01358,05-04-2024,MARUTI,Auto,SELL,18,11123.04,200214.72,60.06,200.21,199954.45,Angel One,NSE,INR
TXN01359,24-02-2024,INFY,IT,BUY,42,1942.33,81577.86,24.47,81.58,81683.91,Angel One,NSE,INR
TXN01360,29-03-2024,HDFCBANK,Banking,BUY,44,1814.52,79838.88,23.95,79.84,79942.67,Upstox,NSE,INR
